key,城市,景点名称,攻略数量,评论数量,星级,排名,简介,链接,图片
73aca95ad0a91ef106bb8be3247dde2a,三亚,川悦户外越野营地,0,0,00,,,https://travel.qunar.com/p-oi47581512-chuanyuehuwaiyueyeying,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
2fb3e0de2f2778b591d49ff848c09682,三亚,斜屋,0,0,00,,,https://travel.qunar.com/p-oi47581343-xiewu,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
2abf71d707c92758ae141a38da968360,三亚,钟树梅烈士墓,0,0,00,,,https://travel.qunar.com/p-oi47580330-zhongshumeilieshimu,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
5ed4bbc956d1e9e63139c3fc7a3ab6e6,三亚,三亚千古情景区-射箭场,0,0,00,,,https://travel.qunar.com/p-oi47576895-sanyaqianguqingjingqu,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
31cb3cf5624a267062355b0d5941b884,三亚,天行森林公园-南山瀑,0,0,00,,,https://travel.qunar.com/p-oi47576868-tianxingsenlingongyuan,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
8888d96c79f5b23d64f7137907cbd77b,三亚,苏定贤烈士墓,0,0,00,,,https://travel.qunar.com/p-oi47576547-sudingxianlieshimu,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
8d32cd58a853bf3c3cf1d32ea60d9fb9,三亚,天之涯书画,0,0,00,,,https://travel.qunar.com/p-oi47576532-tianzhiyashuhua,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
85414becb3e27eeadcf2ce7a53c65efb,三亚,马点岭,0,0,00,,,https://travel.qunar.com/p-oi47574423-madianling,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
daa7d73afd347ec0d0d8fc7b71204e48,三亚,蜈支洲岛旅游风景区-吸烟亭,0,0,00,,,https://travel.qunar.com/p-oi47571884-wuzhizhoudaolu:youfeng,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
e56f17b552f4895ee040d96493866cb1,三亚,叠石,0,0,00,,,https://travel.qunar.com/p-oi47571374-dieshi,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
e486475dd02eefa30aa211f60ad72865,三亚,静心桥,0,0,00,,,https://travel.qunar.com/p-oi47570988-jingxinqiao,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
34798e11b0ca0b4213569e6f9d7d95f5,三亚,张树干烈士墓,0,0,00,,,https://travel.qunar.com/p-oi47570133-zhangshuganlieshimu,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
e21a744c74e9e1787af19495a54c114c,北京,北海公园Beihai Park,66,2952,94,北京景点排名第19,“让我们荡起双桨”中歌唱的地方，白塔树木湖水相依，静谧优美。,https://travel.qunar.com/p-oi704546-beihaigongyuan,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/b1a2cafa56249788ce6e197fc1fa1a06.jpg_r_480x360x95_413bfc61.jpg
5af1cda41855a041576e40350599a610,北京,故宫博物院The Palace Museum,235,31360,96,北京景点排名第1,世界五大宫之首，是中国明清两代的皇家宫殿。,https://travel.qunar.com/p-oi710603-gugongbowuyuan,https://img1.qunarzz.com/travel/d9/1805/4d/c5c2dd88b67b4cb5.jpg_r_480x360x95_740b9c1e.jpg
ec44ca7ced20912087aa82103942d0c9,北京,八达岭长城Badaling Great Wall,124,13659,94,北京景点排名第1,“不到长城非好汉”，这里是长城的精华部分。,https://travel.qunar.com/p-oi703478-badalingzhangcheng,https://img1.qunarzz.com/travel/d1/1409/30/e45d423d75798532ffffffffc8d65eac.jpg_r_480x360x95_a3e7cdc7.jpg
f55decf9d34598b0f3da7513edc1109a,北京,天安门广场Tiananmen Square,127,7581,96,北京景点排名第3,伟大祖国的标志，早起看一场庄严肃穆的升旗仪式，瞻仰人民英雄纪念碑。,https://travel.qunar.com/p-oi711995-tiananmenguangchang,https://img1.qunarzz.com/travel/d6/1611/4a/1e5ed390b30ed1b5.jpg_r_480x360x95_556e77c2.jpg
84805842e919523fe574318d4b7aea24,北京,太平洋海底世界Beijing Underwater World Exhibition,2,680,88,北京景点排名第18,近距离观赏各种美丽的海洋生物和表演，探索神奇梦幻的海底世界。,https://travel.qunar.com/p-oi715498-taipingyanghaidishijie,https://img1.qunarzz.com/travel/d2/201304/14/69d19a389de18801ddb12cfb.jpg_r_480x360x95_d4b0e1a5.jpg
fb3ac0da07487a6278b92b7b796b0237,北京,前门大街Qianmen Street,58,2992,92,北京景点排名第13,京味十足的商业老街，各类小吃让人大快朵颐！,https://travel.qunar.com/p-oi713871-qianmendajie,https://img1.qunarzz.com/travel/d9/1508/f8/5be372f0d9022d.jpg_r_480x360x95_4f6a95a5.jpg
88e2fd0f9e9793dc8c4a6c70b436b818,北京,长峪城长城Changyu City Great Wall,0,8,90,北京景点排名第3326,,https://travel.qunar.com/p-oi8439271-zhangyuchengzhangcheng,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/5fa569e06d7b76d1d416e47b290717a6.jpg_r_480x360x95_20625667.jpg
3b11264e00595449d8e9a299ba8b972f,北京,中国国家博物馆National Museum of China,59,1445,98,北京景点排名第7,超大的博物馆，四羊方尊、司母戊鼎等众多国宝所在地。,https://travel.qunar.com/p-oi710501-zhongguoguojiabowuguan,https://img1.qunarzz.com/travel/d5/1507/9e/fd875e83dd85b7.jpg_r_480x360x95_7c5256a9.jpg
3251b7b1b76f0210975955a416d1ff93,北京,圆明园Yuanmingyuan Park,101,5241,94,北京景点排名第8,古老中国最深的一道伤疤，通过断壁残垣寻找当年帝国的辉煌掠影。,https://travel.qunar.com/p-oi704630-yuanmingyuan,https://img1.qunarzz.com/travel/d7/1702/81/1600930097a2a2b5.jpg_r_480x360x95_d3f25438.jpg
ab04f2b624aae00160aaefc259a372ba,北京,景山公园Jingshan Park,115,2276,94,北京景点排名第27,崇祯皇帝自缢处，现在则是俯瞰、拍摄故宫全景的最佳地点。,https://travel.qunar.com/p-oi705480-jingshangongyuan,https://img1.qunarzz.com/travel/d9/1506/6e/e6601d4896f450.jpg_r_480x360x95_dec82e67.jpg
f2512114ad3e706b2480bf08ad72d39d,北京,王府井Wangfujing,67,1238,90,北京景点排名第36,国际化大型商业区，北京逛街购物的老牌胜地。,https://travel.qunar.com/p-oi10011947-wangfujing,https://img1.qunarzz.com/travel/d7/1804/37/7c5a7b4198bfc2b5.jpg_r_480x360x95_3d343cec.jpg
572c88e53003666b3a4405b01c741f2d,北京,雍和宫Yonghe Temple,53,1112,94,北京景点排名第17,乾隆皇帝的出生地，北京知名的藏传佛教寺院，香火极旺。,https://travel.qunar.com/p-oi706680-yonghegong,https://img1.qunarzz.com/travel/d6/1810/a6/d0356c9e182b19b5.jpg_r_480x360x95_98e32a6d.jpg
0df725e79e67728b2d4f8b944f8e3450,北京,颐和园Summer Palace,177,15052,94,北京景点排名第4,被誉为“皇家园林博物馆”，参观园林，泛舟昆明湖。,https://travel.qunar.com/p-oi710431-yiheyuan,https://img1.qunarzz.com/travel/d4/1808/52/27efe536521f9cb5.jpg_r_480x360x95_017eadc2.jpg
1bafb67a9747a67445d701782b544fa9,北京,水立方(国家游泳中心)Water Cube (National Aquatics Center),73,2737,90,北京景点排名第37,建筑外观独特，夜晚灯光美轮美奂，适合拍摄夜景。,https://travel.qunar.com/p-oi706725-shuilifang,https://img1.qunarzz.com/travel/d7/1605/c7/7f1529bc9d7a84f7.jpg_r_480x360x95_dc375c27.jpg
fa00e9b3fbd3a30e89cd38731061d47b,北京,南锣鼓巷Nanluoguxiang,155,4062,90,北京景点排名第2,老北京胡同与小资情调结合，文艺青年的必逛之地。,https://travel.qunar.com/p-oi722949-nanluoguxiang,https://img1.qunarzz.com/travel/d8/1708/1a/06551ff87ed6a5b5.jpg_r_480x360x95_04c4b733.jpg
b7c271f58d69946bf4de7c229816ff2d,北京,大栅栏Dashilar,0,726,92,,自古著名的商业街，古老胡同中老字号云集，还有众多特色小吃。,https://travel.qunar.com/p-oi18700132-dazhalan,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/1b5fcbb6ae2bd19cfd1d55a89ac53ffc.jpg_r_480x360x95_89c0f560.jpg
1418fda86e87baad5530e76a263b534e,北京,古北水镇Gubei Water Town,46,3460,94,北京景点排名第1,京郊少见的北方水镇，建筑古韵十足，泡温泉、登长城。,https://travel.qunar.com/p-oi7469087-gubeishuizhen,https://img1.qunarzz.com/travel/d5/1807/9b/3be039599fcf82b5.jpg_r_480x360x95_671b1a98.jpg
a7484a9b62ff67a491bd2eafe119d505,北京,什刹海Shichahai,77,3674,94,北京景点排名第12,历史街区簇拥的优雅湖泊，环境优美，也是北京夜生活的核心地带。,https://travel.qunar.com/p-oi705983-shenchahai,https://img1.qunarzz.com/travel/d1/1505/2b/cb8644b593c8e9.jpg_r_480x360x95_86c6a393.jpg
5c32f601301f47fe327f7efb7abc5897,北京,五道营胡同Wudaoying Alley,18,296,92,北京景点排名第29,北京最新兴的文艺小资聚集地，被称为“下一站南锣”。,https://travel.qunar.com/p-oi5475392-wudaoyinghutong,https://img1.qunarzz.com/travel/d6/1611/eb/17694041a54e21b5.jpg_r_480x360x95_fcae8746.jpg
95828b6418474791aedeec8ce147fe38,北京,天坛Temple of Heaven,102,5088,94,北京景点排名第6,明清时期皇帝祭天之处，建筑精巧奇特，还可以参观祭天仪式表演。,https://travel.qunar.com/p-oi708991-tiantan,https://img1.qunarzz.com/piao/fusion/2202/76/622e52010032e402.jpg_r_480x360x95_fbdbba77.jpg
463e648771c1fe4572a68e657c02942a,北京,恭王府Prince Kung's Palace Museum,76,3317,94,北京景点排名第5,曾经和珅的宅邸，也是如今保存完整的王府。,https://travel.qunar.com/p-oi715478-gongwangfu,https://img1.qunarzz.com/piao/fusion/2201/9b/c3b202ca34189502.jpg_r_480x360x95_976b3655.jpg
d31f2c53024a4c81eefe6e64e1e57d60,北京,清华大学Tsinghua University,54,1624,94,北京景点排名第10,赏水木清华之美景，品百年名校之韵味。,https://travel.qunar.com/p-oi715110-qinghuadaxue,https://img1.qunarzz.com/travel/d8/201404/21/c316116d5a9bb46dddb12cfb.jpg_r_480x360x95_fa70cbf1.jpg
126aa0fa212594726b49489190b8a507,北京,紫谷伊甸园Purple Valley Eden,5,163,92,北京景点排名第403,景色很美的花园，鲜花盛开的时候景色美不胜收。,https://travel.qunar.com/p-oi7468941-ziguyidianyuan,https://img1.qunarzz.com/travel/poi/1409/16/788638990ab33311ffffffffc8d65eac.jpg_r_480x360x95_2d7f8dc1.jpg
a57084370f51d6794ea819d28a3cd1da,北京,黑山寨村,0,0,00,,,https://travel.qunar.com/p-oi39602271-heishanzhaicun,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
e8abca8fd9fe0a80288e2365b484c0aa,北京,鸟巢文化中心Bird's Nest Cultural Center,0,2,00,,,https://travel.qunar.com/p-oi33208144-niaochaowenhuazhongxin,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/a27ba1f5d9d13ab2601e0f6d4870a8e7.jpg_r_480x360x95_6544a2e2.jpg
6c817f4fd9243ec0ef73420fd46cdeef,北京,国家植物园(原北京植物园)Beijing Botanical Garden,16,794,94,北京景点排名第85,一年四季都可以赏花观叶，还可以在自然中踏青游山、探访古迹。,https://travel.qunar.com/p-oi705488-guojiazhiwuyuan,https://img1.qunarzz.com/travel/poi/1803/13/7dcf27b7d54237.jpg_r_480x360x95_5f8eb7c0.jpg
29b54563b08fccc01ae04f43bda6ab40,北京,爨底下村Cuandixia,11,234,90,北京景点排名第98,参观古色古香的明清老建筑，在古村漫步、睡火炕、吃农家菜。,https://travel.qunar.com/p-oi712359-cuandixiacun,https://img1.qunarzz.com/travel/d1/1510/94/8e12f040ce46d7.jpg_r_480x360x95_c20799b4.jpg
55116e0d3abc029532c2f4decfb30844,北京,北京大学Peking University,75,1808,94,北京景点排名第25,中国的知名学府，校园曾经是皇家园林。,https://travel.qunar.com/p-oi712269-beijingdaxue,https://img1.qunarzz.com/travel/d2/1502/7c/113ae3a4b6980.jpg_r_480x360x95_d49a6e66.jpg
114232d6058ed2cbe2f3a3f0ab31b869,北京,烟袋斜街Yandaixie Street,45,682,90,北京景点排名第23,京味儿十足的一条繁华老街，逛逛钟表铺、毛笔铺、老字号小吃店。,https://travel.qunar.com/p-oi722941-yandaixiejie,https://img1.qunarzz.com/travel/d8/1810/ca/69aefce2a5984cb5.jpg_r_480x360x95_49fb4dcb.jpg
4835f46a4d6b293ad12f2dfeb727eac4,北京,北京天文馆Beijing Planetarium,7,458,90,北京景点排名第31,中国第一座天文馆，可以观看精彩的高科技电影，观测天文台。,https://travel.qunar.com/p-oi711144-beijingtianwenguan,https://img1.qunarzz.com/travel/poi/201305/09/a6ef6f6f5c6ef650ddb12cfb.jpg_r_480x360x95_56e0142c.jpg
e3edb5d2f0844e9b0f5f48ea5531dc45,北京,中国美术馆National Art Museum of China,10,331,96,北京景点排名第76,美术爱好者的天堂，艺术展览更新频繁，设施条件完备。,https://travel.qunar.com/p-oi710250-zhongguomeishuguan,https://img1.qunarzz.com/travel/d7/1702/51/a24163e8a721edb5.jpg_r_480x360x95_aa79bc28.jpg
71c7c1d59b11a7437cc70899538005b5,北京,纪晓岚故居The Former Residence of Ji Xiaolan,4,325,86,北京景点排名第158,院内 的百年古藤罗很有名气，阅微草堂更加值得观赏。,https://travel.qunar.com/p-oi714833-jixiaolanguju,https://img1.qunarzz.com/piao/fusion/2111/ad/4161f643600a2602.jpg_r_480x360x95_e67def53.jpg
52652d655cc15a797fff054ba373b7a7,北京,红螺寺Hongluo Temple,8,604,96,北京景点排名第1,“南有普陀，北有红螺”自古便是北京地区祈福的胜地。,https://travel.qunar.com/p-oi705462-hongluosi,https://img1.qunarzz.com/travel/d4/1506/9e/08287be2653dbd.jpg_r_480x360x95_798cb6c6.jpg
bd3f45b73256891d40f7819ae4953842,北京,京东大峡谷Jingdong Grand Canyon,1,189,88,北京景点排名第267,峡谷内山清水秀空气清新，非常适合放松锻炼，山间滑道也很刺激。,https://travel.qunar.com/p-oi707711-jingdongdaxiagu,https://img1.qunarzz.com/travel/d4/1603/e3/1b74a598f69a4df7.jpg_r_480x360x95_dcf87d01.jpg
18492e1fc8d4c6dfd7f1d2e8d7b8b028,北京,北京古代建筑博物馆Beijing Ancient Architecture Museum,1,72,94,北京景点排名第471,,https://travel.qunar.com/p-oi706690-beijinggudaijianzhubo,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1553108715132100m12000000snn0g43BB_D_640_10000.jpg_r_480x360x95_667c1c90.jpg
0d2d6a9c04428ecdd0be37e51131f4fb,北京,午门Meridian Gate,30,365,96,北京景点排名第144,紫禁城的正门，也是皇城最大的宫门，现在被辟为重要展厅。,https://travel.qunar.com/p-oi7481642-wumen,https://img1.qunarzz.com/travel/poi/1410/13/e2f98c752aa2947affffffffc8d65eac.jpg_r_480x360x95_c47653ea.jpg
3fbd30da99df8b5f9ea6360543ed3e79,北京,北京后花园（白虎涧）风景区Back Garden (White Tiger Gully) Natural Scenic Area,1,181,82,北京景点排名第887,,https://travel.qunar.com/p-oi713073-beijinghouhuayuanbaihu,https://tr-osdcp.qunarzz.com/tr-osd-vs-dapp-ugc/img/e6b91b2d94e45b3768a6f8cea7b40095.jpg_r_480x360x95_d6d2e7ed.jpg
83b67127eac1300cd5e253334ecd050d,北京,燕古长城,0,0,00,,,https://travel.qunar.com/p-oi46394836-yanguzhangcheng,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
f059a6fb859f5d41008f84873dc4d860,北京,城市大道Beijing Universal City Avenue,0,2,96,,,https://travel.qunar.com/p-oi38003540-chengshidadao,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/bcbdd2d06ba820427fa1fc2be6f70c76.jpg_r_480x360x95_2d5946f0.jpg
9a9b564de28c487ff4ba9ce541c01059,北京,奥林匹克森林公园-北园Olympic Forest Park (North Park West Gate),0,7,92,,,https://travel.qunar.com/p-oi35198527-aolinpikesenlingongyuan,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif
8a54c14f70af9d51a1f5f4ca5ed006eb,北京,后海公园Houhai Park,40,656,94,北京景点排名第52,什刹海的组成部分，白天胡同京味十足，夜晚酒吧霓虹闪烁。,https://travel.qunar.com/p-oi3721859-houhaigongyuan,https://img1.qunarzz.com/travel/d7/1509/33/046669bf3cbc97.jpg_r_480x360x95_e35bf36b.jpg
4cee650f90974408b989cbd236490f27,北京,人民大会堂The Great Hall of the People,13,237,94,北京景点排名第44,全国人民代表大会会址，建筑恢宏壮观，内部灯火辉煌。,https://travel.qunar.com/p-oi713754-renmindahuitang,https://img1.qunarzz.com/travel/d5/1505/72/7ae38574260ed6.jpg_r_480x360x95_5070945c.jpg
ba09735c56a14119bd48b2165c311a06,北京,孔庙Beijing Confucius Temple,24,311,94,北京景点排名第101,参观元代建筑和历代石碑、古迹，观赏传统乐舞表演《大成礼乐》。,https://travel.qunar.com/p-oi715825-kongmiao,https://tr-osdcp.qunarzz.com/tr-osd-vs-dapp-ugc/img/a6c38093aa96aeff5c0c0b6d6f05d0b5.jpg_r_480x360x95_bfb98e68.jpg
994382e2b59138a7a92d64b06ab43899,北京,奥林匹克森林公园Aolinpike Forest Park,28,747,100,北京景点排名第68,,https://travel.qunar.com/p-oi704330-aolinpikesenlingongyuan,https://img1.qunarzz.com/travel/d7/1510/f0/b9836cd8514dc.jpg_r_480x360x95_8071291c.jpg
c96a0111e9b6afa54f110d10f62feefe,北京,北京动物园Beijing Zoo,30,2557,90,北京景点排名第18,规模巨大，珍贵动物种类繁多，亲子游玩的必选去处。,https://travel.qunar.com/p-oi710997-beijingdongwuyuan,https://img1.qunarzz.com/travel/d3/1501/64/20c1e62a6ad762.jpg_r_480x360x95_547f343e.jpg
da6159d428d28d55270c3540a981a225,北京,中国科学技术馆China Science and Technology Museum,17,807,92,北京景点排名第11,有适合小朋友的科学乐园，还有全世界最大的球幕影院。,https://travel.qunar.com/p-oi709698-zhongguokexuejishuguan,https://img1.qunarzz.com/travel/d3/201407/21/147b26d32be72ed6c8d65eac.jpg_r_480x360x95_9d7e6f6f.jpg
5e30f17b1eb1b21b94e1a9cc581ed8d0,北京,香山公园Fragrant Hills Park,48,2040,94,北京景点排名第75,漫山红叶驰名中外，来此感受京城最美秋色。,https://travel.qunar.com/p-oi706260-xiangshangongyuan,https://img1.qunarzz.com/travel/d5/1705/49/3d86b19b8bca8b5.jpg_r_480x360x95_3a98c774.jpg
b378ae8291cc936a2f5ae5cd4446f993,北京,琉璃厂古玩字画一条街Liulichang Guwan Zihua Yi Tiao Street,3,166,92,北京景点排名第32,众多售卖古玩字画的老字号店铺聚集，是感受古典文化的好地方。,https://travel.qunar.com/p-oi713138-liulichangguwanzihuayi,https://img1.qunarzz.com/travel/d7/1604/cf/1951df4b3ead64f7.jpg_r_480x360x95_710098c8.jpg
b2f25b0e50dd4fc1c2dbc0013eb08fa0,北京,慕田峪长城Mutianyu Great Wall,29,4147,96,北京景点排名第3,慕田峪是长城里的一枝独秀，其危岭雄关是长城险要气势的代表。,https://travel.qunar.com/p-oi715653-mutianyuzhangcheng,https://img1.qunarzz.com/travel/d7/1510/c2/e3e03e16c20a6f.jpg_r_480x360x95_26e452e8.jpg
6be386010e3ee9dc2d504d3b7e768f5d,北京,中央广播电视塔CCTV Tower,5,954,90,北京景点排名第54,乘坐电梯登上塔顶观光台，俯瞰北京城市美景，夜晚时尤其美丽。,https://travel.qunar.com/p-oi712529-zhongyangguangbodianshi,https://img1.qunarzz.com/travel/d6/1509/e4/928174bbe3cc54.jpg_r_480x360x95_01a6c3b1.jpg
edb320e5a35b814b7d91c95aab387e3c,北京,杂书馆(国学馆),0,7,98,北京景点排名第108,,https://travel.qunar.com/p-oi9534237-zashuguan,https://img1.qunarzz.com/travel/poi/1611/6c/50b4e627b05d9537.jpg_r_480x360x95_66c5af4d.jpg
651e0703f5d5e43bc17e67ff54678668,北京,鼓楼Drum Tower,12,371,92,北京景点排名第87,,https://travel.qunar.com/p-oi5475375-gulou,https://img1.qunarzz.com/travel/d8/1711/3c/49fb0674e46b8db5.jpg_r_480x360x95_465393d8.jpg
34ad729d376f1c0ab9221a01037d098d,北京,国家自然博物馆National Natural History Museum of China,10,497,92,北京景点排名第28,能够看到很多已经灭绝动植物的化石，逼真的恐龙模型，还有免费的4D电影。,https://travel.qunar.com/p-oi702401-guojiaziranbowuguan,https://img1.qunarzz.com/travel/d3/1712/7f/863ec68a922af9b5.jpg_r_480x360x95_f27e3dd7.jpg
ff25db2e82d69437f7601bd99fd51650,北京,慈宁宫花园,2,2,100,北京景点排名第250,​慈宁宫花园在慈宁宫和寿康宫南，是明清两朝太后太妃们礼佛和游憩之处，始建于明嘉靖十五年（1536年），清乾隆三十年（1765年）为满足乾隆皇帝的母亲孝圣宪皇太后礼佛、供佛的需要，对花园进行了大规模改建，遂成现制。,https://travel.qunar.com/p-oi9512646-cininggonghuayuan,https://img1.qunarzz.com/travel/d4/1711/e7/5f497fca955388b5.jpg_r_480x360x95_4a5cdec4.jpg
da259e421ec5a8521e69dfdf96c5a6a7,北京,故宫博物院-养心殿Hall of Mental Cultivation,2,100,92,北京景点排名第605,,https://travel.qunar.com/p-oi9512624-gugongbowuyuan_yangxin,https://img1.qunarzz.com/travel/poi/1807/8b/6b1549461afd137.jpg_r_480x360x95_a73858d2.jpg
d4c5a92336f5cf08956a7225cfbe471b,北京,坤宁宫Palace of Earthly Tranquility,6,34,92,北京景点排名第762,,https://travel.qunar.com/p-oi9512608-kunninggong,https://img1.qunarzz.com/travel/poi/1609/13/8d039b53f478b37.jpg_r_480x360x95_be85cb48.jpg
